revenu_mensuel,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,age_rh,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,tranche_distance_domicile_travail
8.444192298531748,Commercial,Cadre Commercial,1,6,6,5,25-34,4,4,2,4,2,3,4,Oui,20 %,0,2,3,1,Transformation Digitale,Frequent,0,4,0-4 km
8.45126704130007,Consulting,Assistant de Direction,3,4,1,0,35-44,4,4,1,4,1,3,3,Non,17 %,0,0,2,2,Infra & Cloud,Occasionnel,0,0,10-14 km
8.07775756373692,Consulting,Consultant,1,20,20,8,45-59,4,4,1,3,3,3,3,Oui,11 %,0,3,3,1,Transformation Digitale,Occasionnel,3,8,20-29 km
9.06207235530708,Consulting,Manager,1,9,8,7,25-34,4,2,3,2,2,4,3,Non,14 %,0,0,3,3,Transformation Digitale,Occasionnel,7,7,5-9 km
8.429017500512511,Commercial,Cadre Commercial,9,4,2,2,18-24,1,3,2,3,1,3,3,Non,14 %,1,0,3,2,Infra & Cloud,Occasionnel,2,0,0-4 km
8.423761246623686,Consulting,Manager,1,20,20,7,35-44,4,2,2,3,1,3,3,Non,11 %,0,0,4,4,Entrepreunariat,Occasionnel,11,10,0-4 km
8.593598522618644,Commercial,Cadre Commercial,1,10,10,7,25-34,4,3,2,4,4,2,3,Non,12 %,0,0,2,3,Marketing,Occasionnel,0,8,10-14 km
8.824236617346639,Commercial,Cadre Commercial,3,18,4,3,45-59,2,3,2,3,1,3,3,Oui,14 %,1,1,4,2,Entrepreunariat,Frequent,1,3,5-9 km
8.939318740417509,Consulting,Manager,0,10,9,7,35-44,2,4,2,4,3,2,3,Non,13 %,0,0,4,4,Infra & Cloud,Occasionnel,1,8,0-4 km
8.910990494656719,Consulting,Tech Lead,1,9,9,7,25-34,3,3,3,1,4,3,3,Non,11 %,0,0,3,2,Infra & Cloud,Occasionnel,0,7,0-4 km
9.320091235935301,Consulting,Directeur Technique,3,10,7,7,25-34,3,3,3,4,4,3,3,Non,15 %,0,0,6,2,Infra & Cloud,Occasionnel,7,7,0-4 km
8.509362612301048,Commercial,Cadre Commercial,2,20,7,7,45-59,4,3,2,1,4,3,3,Non,12 %,0,0,2,4,Marketing,Occasionnel,1,7,10-14 km
9.256842205627603,Commercial,Cadre Commercial,5,20,18,13,35-44,4,2,3,1,3,3,4,Oui,21 %,0,1,2,4,Infra & Cloud,Frequent,1,12,5-9 km
9.603395460007665,Consulting,Directeur Technique,3,32,5,1,45-59,3,4,4,3,3,3,3,Non,19 %,0,0,3,3,Infra & Cloud,Occasionnel,1,3,5-9 km
9.859640152755851,Ressources Humaines,Senior Manager,3,23,21,6,35-44,2,2,5,4,2,2,3,Non,15 %,0,3,2,4,Ressources Humaines,Occasionnel,12,6,10-14 km
8.595264726836392,Commercial,Cadre Commercial,8,10,2,2,,1,3,2,1,4,3,3,Non,14 %,0,0,1,4,Marketing,Occasionnel,2,2,15-19 km
9.081824949740755,Consulting,Tech Lead,1,9,9,7,25-34,4,3,3,1,3,2,4,Non,21 %,0,2,4,2,Infra & Cloud,Frequent,1,7,10-14 km
9.862144589001746,Ressources Humaines,Senior Manager,1,22,22,7,35-44,4,2,5,3,2,3,3,Non,12 %,0,1,3,3,Ressources Humaines,Occasionnel,2,10,0-4 km
8.262558973010657,Commercial,Représentant Commercial,7,4,2,2,45-59,4,3,1,2,4,3,3,Non,15 %,0,1,2,4,Marketing,Occasionnel,2,2,5-9 km
7.7039102096163115,Consulting,Assistant de Direction,7,10,7,7,25-34,1,1,1,2,4,3,3,Oui,13 %,1,0,4,2,Infra & Cloud,Occasionnel,3,7,0-4 km
9.368539986649727,Consulting,Directeur Technique,9,10,8,7,35-44,1,4,3,1,1,3,3,Non,14 %,0,1,2,3,Infra & Cloud,Aucun,0,5,5-9 km
8.969796305981806,Consulting,Tech Lead,4,10,1,0,35-44,3,3,3,3,4,4,3,Oui,14 %,0,0,4,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.21851757748959,Consulting,Consultant,2,9,5,2,35-44,1,1,1,3,3,3,3,Non,14 %,0,0,5,3,Transformation Digitale,Aucun,1,4,20-29 km
9.530320210727126,Commercial,Cadre Commercial,9,28,22,2,45-59,4,3,4,3,4,2,3,Oui,12 %,0,2,2,3,Transformation Digitale,Frequent,11,13,0-4 km
8.576405051048084,Commercial,Cadre Commercial,7,10,8,7,25-34,3,3,2,4,4,2,4,Non,23 %,0,1,2,5,Marketing,Occasionnel,7,7,20-29 km
7.879669914604289,Commercial,Représentant Commercial,1,1,1,0,25-34,3,3,1,3,3,3,3,Non,11 %,0,0,6,3,Infra & Cloud,Occasionnel,0,0,10-14 km
7.9229859587111955,Consulting,Assistant de Direction,6,7,2,2,35-44,3,4,1,3,4,3,3,Oui,12 %,1,0,2,3,Transformation Digitale,Frequent,2,2,15-19 km
8.825412915085566,Commercial,Cadre Commercial,3,7,2,2,35-44,4,2,2,4,3,3,3,Non,18 %,0,1,5,3,Infra & Cloud,Frequent,2,2,15-19 km
8.723068501163928,Consulting,Manager,3,10,5,1,25-34,2,3,2,3,4,3,3,Non,11 %,0,0,2,2,Transformation Digitale,Occasionnel,4,3,5-9 km
7.824445930877619,Consulting,Consultant,1,5,4,3,18-24,2,3,1,1,4,4,3,Non,14 %,0,1,2,1,Transformation Digitale,Occasionnel,0,2,5-9 km
8.762489547371581,Ressources Humaines,Ressources Humaines,9,12,8,3,35-44,3,4,2,2,3,1,3,Non,15 %,0,1,3,3,Ressources Humaines,Occasionnel,3,6,0-4 km
9.315060682746585,Consulting,Manager,7,30,10,7,45-59,3,3,4,4,3,2,3,Non,11 %,0,0,1,3,Transformation Digitale,Occasionnel,1,1,5-9 km
7.759187438507795,Consulting,Assistant de Direction,0,5,4,2,35-44,4,2,1,4,4,2,4,Oui,20 %,0,0,2,1,Transformation Digitale,Occasionnel,2,3,0-4 km
8.826441041782578,Consulting,Manager,8,9,7,6,25-34,4,2,2,1,1,1,3,Non,19 %,0,0,2,3,Transformation Digitale,Occasionnel,0,7,5-9 km
7.739794458408701,Commercial,Représentant Commercial,1,2,2,2,25-34,4,3,1,2,4,3,3,Non,14 %,0,2,2,3,Marketing,Occasionnel,2,2,10-14 km
7.804251383528112,Consulting,Consultant,2,19,2,2,45-59,4,3,2,4,4,3,3,Non,17 %,0,0,4,3,Infra & Cloud,Occasionnel,2,2,5-9 km
8.535818655539403,Consulting,Manager,2,16,1,0,35-44,4,3,2,1,1,4,3,Non,11 %,0,1,2,4,Infra & Cloud,Aucun,0,0,0-4 km
8.577347114235984,Consulting,Consultant,1,10,10,8,25-34,1,3,2,4,4,3,3,Non,15 %,0,2,2,4,Infra & Cloud,Frequent,4,7,20-29 km
8.025516386489008,Consulting,Assistant de Direction,6,6,1,0,35-44,4,3,1,3,2,1,3,Oui,13 %,0,1,0,5,Transformation Digitale,Occasionnel,0,1,0-4 km
8.541300266759471,Consulting,Tech Lead,3,7,0,0,25-34,2,3,2,1,3,3,3,Non,14 %,0,1,3,5,Infra & Cloud,Occasionnel,0,0,5-9 km
9.732521279780308,Commercial,Senior Manager,1,34,34,6,45-59,3,2,4,1,1,4,3,Non,11 %,0,0,3,4,Marketing,Occasionnel,1,16,0-4 km
7.8961806086154915,Consulting,Assistant de Direction,1,10,10,9,25-34,4,3,1,4,3,2,3,Oui,13 %,1,0,2,4,Autre,Occasionnel,7,8,0-4 km
8.729235349659273,Commercial,Cadre Commercial,1,6,6,5,25-34,3,3,2,4,2,2,4,Non,23 %,0,0,5,1,Transformation Digitale,Occasionnel,1,4,20-29 km
8.799812469525556,Commercial,Représentant Commercial,0,9,8,7,45-59,2,1,2,3,1,3,3,Non,13 %,0,0,3,2,Entrepreunariat,Occasionnel,3,1,0-4 km
8.16223106548118,Consulting,Assistant de Direction,1,2,2,2,18-24,1,4,1,3,4,3,3,Non,18 %,0,0,3,1,Transformation Digitale,Occasionnel,0,2,10-14 km
8.763740720509464,Commercial,Cadre Commercial,4,8,5,4,45-59,2,4,2,3,4,3,3,Oui,12 %,1,0,2,2,Infra & Cloud,Frequent,1,3,20-29 km
8.744328763999984,Commercial,Cadre Commercial,1,6,6,5,25-34,4,3,2,4,3,3,4,Non,22 %,0,0,5,3,Autre,Occasionnel,1,4,0-4 km
9.896462937599164,Consulting,Senior Manager,5,24,5,2,45-59,4,3,5,1,4,3,3,Oui,13 %,1,1,2,3,Transformation Digitale,Occasionnel,1,4,0-4 km
8.934323331054905,Commercial,Cadre Commercial,1,10,10,7,35-44,1,2,3,1,2,3,3,Non,15 %,0,0,1,4,Infra & Cloud,Aucun,0,9,5-9 km
8.356789669923213,Consulting,Assistant de Direction,0,5,4,3,45-59,4,3,1,4,1,3,3,Non,18 %,0,1,3,4,Transformation Digitale,Aucun,1,2,15-19 km
8.381373468273702,Consulting,Consultant,3,5,2,2,25-34,1,1,1,4,1,3,3,Non,14 %,0,1,2,2,Infra & Cloud,Frequent,2,0,0-4 km
8.374707543119483,Consulting,Manager,4,11,8,7,25-34,2,3,2,3,1,2,3,Non,12 %,0,1,3,3,Transformation Digitale,Occasionnel,1,1,20-29 km
8.580543506917,Commercial,Cadre Commercial,6,6,4,3,25-34,4,2,2,1,3,2,3,Non,17 %,1,0,2,3,Entrepreunariat,Occasionnel,1,2,5-9 km
8.0959035329611,Consulting,Assistant de Direction,2,10,4,2,25-34,2,4,1,4,3,3,3,Non,16 %,0,0,2,4,Infra & Cloud,Occasionnel,1,3,0-4 km
8.60995467149755,Consulting,Tech Lead,9,9,5,3,45-59,4,3,2,1,2,3,3,Oui,11 %,0,2,4,4,Transformation Digitale,Occasionnel,1,4,15-19 km
8.376320632534823,Commercial,Cadre Commercial,0,5,4,2,25-34,3,3,2,4,2,3,3,Non,19 %,0,1,3,1,Marketing,Frequent,1,1,5-9 km
7.931284761525891,Consulting,Assistant de Direction,0,6,5,3,35-44,4,3,1,1,2,2,3,Oui,13 %,0,2,3,1,Infra & Cloud,Occasionnel,4,3,10-14 km
8.696343057044556,Consulting,Tech Lead,6,17,15,7,35-44,1,4,2,1,4,3,3,Oui,12 %,0,0,2,4,Infra & Cloud,Frequent,4,12,0-4 km
8.385260520155413,Consulting,Assistant de Direction,1,6,6,5,25-34,3,2,1,1,3,3,3,Non,11 %,0,0,3,4,Transformation Digitale,Occasionnel,1,3,0-4 km
7.8528278122817445,Commercial,Représentant Commercial,1,3,3,2,35-44,1,3,1,4,2,2,3,Non,16 %,0,1,1,4,Infra & Cloud,Occasionnel,0,2,5-9 km
8.251663923605589,Consulting,Consultant,3,7,2,2,25-34,4,1,1,3,3,3,4,Non,21 %,0,2,2,3,Infra & Cloud,Occasionnel,0,2,0-4 km
8.353497098745448,Consulting,Manager,1,8,8,7,35-44,3,4,2,2,4,3,4,Non,24 %,0,1,2,2,Transformation Digitale,Frequent,3,7,0-4 km
8.77971129020447,Commercial,Cadre Commercial,5,6,3,2,25-34,3,3,2,1,2,3,3,Non,17 %,0,1,1,2,Infra & Cloud,Occasionnel,1,2,5-9 km
9.821789308551622,Consulting,Senior Manager,1,24,24,7,35-44,2,3,5,4,2,2,3,Non,13 %,0,1,4,3,Infra & Cloud,Frequent,14,9,5-9 km
7.379008127628304,Consulting,Consultant,1,1,0,0,18-24,3,4,1,1,3,3,4,Oui,21 %,1,2,2,3,Infra & Cloud,Occasionnel,0,0,5-9 km
7.899153483343097,Consulting,Consultant,1,1,1,0,18-24,3,2,1,2,3,3,3,Non,11 %,0,3,4,3,Infra & Cloud,Aucun,0,0,5-9 km
8.055157731819678,Consulting,Consultant,8,9,5,2,45-59,4,3,2,3,2,3,4,Non,20 %,0,1,3,4,Infra & Cloud,Occasionnel,1,4,10-14 km
9.777924329560783,Consulting,Directeur Technique,5,30,4,3,45-59,3,3,4,3,4,3,3,Non,16 %,0,0,3,3,Transformation Digitale,Occasionnel,0,3,0-4 km
7.749322464660356,Consulting,Consultant,1,1,1,0,25-34,2,2,1,1,4,3,3,Oui,11 %,1,1,1,2,Infra & Cloud,Occasionnel,0,0,0-4 km
9.366660126231137,Consulting,Directeur Technique,0,14,13,9,25-34,3,3,3,3,4,4,3,Non,11 %,0,0,3,3,Transformation Digitale,Occasionnel,3,7,5-9 km
8.580167990577626,Commercial,Cadre Commercial,5,6,3,2,25-34,1,3,2,1,3,3,3,Non,15 %,1,0,3,3,Marketing,Occasionnel,0,2,15-19 km
9.726332625693532,Consulting,Senior Manager,1,26,26,14,45-59,3,3,4,4,3,2,3,Oui,11 %,0,1,3,2,Autre,Occasionnel,3,0,0-4 km
8.56197533418813,Consulting,Tech Lead,0,10,9,7,35-44,3,3,2,2,1,3,3,Non,15 %,0,1,2,3,Autre,Occasionnel,0,5,0-4 km
7.901377353792616,Consulting,Assistant de Direction,1,10,10,7,25-34,3,4,1,3,3,3,4,Non,24 %,0,1,3,2,Infra & Cloud,Occasionnel,0,7,20-29 km
9.865110483415124,Consulting,Directeur Technique,7,40,31,15,45-59,4,3,5,2,4,3,3,Oui,12 %,1,0,2,4,Infra & Cloud,Occasionnel,13,8,0-4 km
7.826842098158293,Consulting,Assistant de Direction,3,7,2,2,35-44,4,4,1,3,3,3,3,Non,13 %,0,0,0,4,Infra & Cloud,Occasionnel,2,2,0-4 km
8.70996000607173,Consulting,Tech Lead,9,8,4,3,35-44,4,2,2,4,4,3,3,Oui,13 %,0,1,4,2,Infra & Cloud,Occasionnel,0,2,0-4 km
8.38548870041881,Consulting,Assistant de Direction,6,5,2,2,25-34,3,3,1,3,4,2,3,Non,17 %,1,0,3,4,Transformation Digitale,Occasionnel,2,1,0-4 km
7.670428522190693,Ressources Humaines,Ressources Humaines,4,8,5,2,35-44,3,3,1,2,2,3,3,Non,13 %,0,1,2,3,Ressources Humaines,Occasionnel,0,4,10-14 km
8.726318950962243,Consulting,Tech Lead,1,14,14,13,25-34,3,2,2,3,3,3,3,Non,12 %,0,1,3,3,Infra & Cloud,Occasionnel,6,8,0-4 km
8.536014945656826,Consulting,Consultant,6,10,1,0,35-44,1,2,2,3,4,3,3,Non,14 %,0,0,6,4,Transformation Digitale,Frequent,0,0,15-19 km
8.83608319099221,Consulting,Tech Lead,5,12,0,0,25-34,3,2,2,4,2,2,4,Oui,24 %,0,0,4,3,Transformation Digitale,Occasionnel,0,0,0-4 km
7.729735331385051,Consulting,Assistant de Direction,1,1,1,0,45-59,2,2,1,3,4,3,3,Non,14 %,0,0,3,3,Infra & Cloud,Occasionnel,0,0,0-4 km
8.39728289474368,Consulting,Tech Lead,1,10,9,8,35-44,2,3,2,2,4,2,3,Non,13 %,0,1,3,3,Infra & Cloud,Occasionnel,7,8,20-29 km
8.746557354543503,Consulting,Manager,2,13,4,3,35-44,1,2,2,1,3,2,3,Non,15 %,0,1,3,3,Infra & Cloud,Frequent,1,2,10-14 km
7.845416036592485,Consulting,Assistant de Direction,1,6,5,2,25-34,3,2,1,4,3,3,3,Non,16 %,0,0,3,4,Infra & Cloud,Frequent,1,3,15-19 km
8.943114308091785,Commercial,Cadre Commercial,1,9,9,8,45-59,3,3,3,4,1,4,3,Non,18 %,1,2,3,3,Marketing,Occasionnel,7,7,10-14 km
8.548885638148727,Commercial,Cadre Commercial,4,12,9,7,45-59,3,3,2,4,3,2,3,Non,16 %,1,0,3,1,Transformation Digitale,Occasionnel,7,3,0-4 km
9.750336373041954,Consulting,Directeur Technique,6,22,4,1,35-44,2,3,4,1,3,3,4,Non,24 %,0,1,3,2,Infra & Cloud,Occasionnel,1,0,10-14 km
9.457903327831136,Consulting,Directeur Technique,1,9,9,8,25-34,3,2,3,4,2,3,3,Oui,16 %,0,1,3,1,Entrepreunariat,Occasionnel,0,8,5-9 km
9.232297539328226,Consulting,Tech Lead,3,17,8,5,35-44,3,3,3,3,2,4,4,Non,21 %,0,0,3,3,Autre,Occasionnel,1,6,5-9 km
8.472195825485501,Commercial,Cadre Commercial,1,8,8,7,25-34,2,3,2,2,1,3,4,Oui,20 %,0,0,2,4,Marketing,Occasionnel,7,5,0-4 km
8.226305988015508,Ressources Humaines,Ressources Humaines,0,4,3,2,25-34,3,3,1,4,3,1,3,Non,19 %,0,1,1,2,Ressources Humaines,Occasionnel,0,2,0-4 km
7.769378609513984,Consulting,Assistant de Direction,1,8,8,7,25-34,3,2,1,3,1,3,3,Oui,14 %,1,1,2,2,Transformation Digitale,Frequent,1,7,5-9 km
7.442492722794441,Consulting,Assistant de Direction,1,0,0,0,25-34,4,3,1,4,3,2,3,Non,11 %,0,3,6,3,Transformation Digitale,Aucun,0,0,0-4 km
9.699411063939143,Commercial,Senior Manager,2,29,20,6,45-59,1,3,4,3,3,2,3,Non,14 %,0,1,2,4,Marketing,Occasionnel,4,17,20-29 km
8.688453800850768,Consulting,Manager,9,10,5,2,35-44,4,3,2,2,4,2,3,Non,12 %,0,0,2,3,Transformation Digitale,Occasionnel,2,3,0-4 km
8.138856750696325,Consulting,Assistant de Direction,7,6,4,3,25-34,1,4,1,1,3,2,3,Non,13 %,0,0,3,1,Transformation Digitale,Occasionnel,0,1,0-4 km
8.303504798872783,Commercial,Cadre Commercial,1,9,9,8,25-34,1,4,2,1,1,3,4,Non,22 %,0,1,5,3,Transformation Digitale,Occasionnel,0,8,0-4 km
7.847762537473608,Consulting,Assistant de Direction,1,6,6,5,35-44,3,2,1,1,4,2,3,Non,11 %,0,0,3,1,Transformation Digitale,Occasionnel,1,1,20-29 km
8.732627099660395,Commercial,Cadre Commercial,1,18,18,14,35-44,2,3,2,4,4,2,3,Oui,14 %,0,1,1,2,Infra & Cloud,Occasionnel,4,11,0-4 km
8.390268497842571,Commercial,Cadre Commercial,2,8,5,2,25-34,2,3,2,4,3,2,3,Non,11 %,0,1,3,4,Infra & Cloud,Occasionnel,0,3,10-14 km
8.232706009860976,Consulting,Assistant de Direction,9,10,5,4,25-34,2,2,1,4,2,2,3,Non,12 %,0,1,3,4,Infra & Cloud,Frequent,0,3,5-9 km
9.299723933110869,Commercial,Cadre Commercial,7,35,5,2,45-59,1,2,3,4,4,3,3,Oui,18 %,0,1,3,2,Marketing,Occasionnel,0,4,5-9 km
9.283776690049365,Commercial,Cadre Commercial,4,18,5,4,45-59,4,3,3,1,3,3,3,Oui,12 %,0,1,2,3,Marketing,Occasionnel,0,2,5-9 km
8.551787836180736,Consulting,Assistant de Direction,5,9,5,3,25-34,3,4,2,3,3,2,3,Non,12 %,0,1,3,2,Transformation Digitale,Occasionnel,1,3,5-9 km
9.534378481388618,Consulting,Tech Lead,3,31,9,8,45-59,3,2,4,4,3,3,4,Non,22 %,0,0,3,4,Transformation Digitale,Frequent,0,0,20-29 km
8.75384509275524,Commercial,Cadre Commercial,4,9,1,0,35-44,4,2,2,3,4,3,3,Non,19 %,0,2,2,4,Marketing,Occasionnel,0,0,15-19 km
8.504513138258863,Ressources Humaines,Ressources Humaines,1,6,5,1,25-34,2,2,1,4,4,3,3,Non,13 %,0,1,6,2,Transformation Digitale,Occasionnel,0,4,5-9 km
8.471358655072438,Consulting,Tech Lead,6,4,2,2,18-24,4,2,2,4,1,1,4,Non,22 %,0,2,2,2,Infra & Cloud,Occasionnel,2,2,0-4 km
7.9441374911141125,Consulting,Consultant,2,10,3,2,35-44,1,4,1,4,3,2,4,Oui,24 %,0,1,2,4,Infra & Cloud,Occasionnel,0,2,5-9 km
7.830425617820331,Consulting,Assistant de Direction,5,8,2,1,35-44,2,3,1,4,4,3,3,Oui,14 %,0,0,2,1,Transformation Digitale,Frequent,2,2,0-4 km
7.759187438507795,Ressources Humaines,Ressources Humaines,0,6,5,4,35-44,1,2,1,1,3,3,4,Non,21 %,0,0,3,3,Infra & Cloud,Occasionnel,0,3,5-9 km
8.341648618901306,Commercial,Cadre Commercial,1,5,5,3,25-34,3,3,2,1,4,3,3,Oui,18 %,0,0,3,1,Autre,Occasionnel,0,3,0-4 km
9.276689752517717,Consulting,Tech Lead,1,17,17,14,35-44,4,2,3,3,2,3,4,Oui,20 %,0,1,2,3,Infra & Cloud,Occasionnel,5,15,5-9 km
7.612336837167746,Consulting,Assistant de Direction,1,10,10,2,35-44,4,3,1,2,1,2,3,Oui,19 %,1,1,3,4,Infra & Cloud,Frequent,7,8,20-29 km
7.747164966520335,Consulting,Consultant,0,4,3,0,25-34,4,3,1,4,2,3,3,Non,12 %,0,1,2,3,Infra & Cloud,Aucun,0,2,0-4 km
8.356319965828153,Commercial,Cadre Commercial,1,5,5,2,25-34,3,2,2,1,1,4,3,Non,12 %,0,0,1,1,Marketing,Occasionnel,0,3,0-4 km
8.183397369998433,Consulting,Assistant de Direction,2,7,4,2,45-59,3,3,1,1,2,3,3,Non,16 %,0,1,2,3,Entrepreunariat,Occasionnel,0,2,0-4 km
8.059276223305648,Consulting,Consultant,0,6,5,2,18-24,1,2,1,4,4,2,3,Non,17 %,0,0,2,1,Infra & Cloud,Aucun,3,4,0-4 km
8.783396232190894,Commercial,Cadre Commercial,1,10,10,8,25-34,2,3,2,2,4,3,3,Non,14 %,0,1,3,2,Infra & Cloud,Frequent,5,3,5-9 km
7.9724660159745655,Commercial,Représentant Commercial,0,3,2,2,35-44,2,2,1,2,4,3,3,Non,19 %,0,1,3,3,Marketing,Occasionnel,1,2,5-9 km
8.562548893137034,Consulting,Consultant,2,17,5,3,35-44,3,4,2,4,2,2,3,Oui,13 %,0,1,1,3,Infra & Cloud,Occasionnel,1,3,0-4 km
7.7651449029361315,Consulting,Assistant de Direction,3,8,6,4,25-34,4,3,1,4,2,3,3,Oui,19 %,0,1,2,4,Infra & Cloud,Occasionnel,0,2,10-14 km
7.937731775260109,Commercial,Représentant Commercial,6,5,3,2,25-34,2,2,1,3,3,3,3,Oui,19 %,1,3,3,3,Transformation Digitale,Occasionnel,0,2,0-4 km
9.378985497953893,Commercial,Cadre Commercial,5,28,2,0,45-59,1,3,4,4,3,3,3,Non,14 %,0,1,3,3,Marketing,Occasionnel,2,2,5-9 km
9.296884973376368,Consulting,Tech Lead,3,16,13,10,35-44,4,2,3,2,1,3,3,Non,16 %,0,0,2,3,Entrepreunariat,Occasionnel,4,8,20-29 km
7.9976631270201,Commercial,Représentant Commercial,5,10,5,4,35-44,3,3,1,4,2,3,3,Non,15 %,0,1,3,2,Transformation Digitale,Frequent,0,0,20-29 km
9.566335084610051,Consulting,Directeur Technique,6,33,12,9,45-59,4,3,4,4,3,3,3,Non,18 %,0,0,0,4,Infra & Cloud,Occasionnel,3,8,20-29 km
8.623892810075294,Consulting,Manager,4,12,5,2,35-44,4,3,2,4,2,2,3,Non,13 %,0,1,2,3,Infra & Cloud,Frequent,2,2,0-4 km
8.420241665339788,Commercial,Cadre Commercial,0,8,7,6,45-59,3,3,2,4,1,3,4,Oui,22 %,0,1,2,2,Marketing,Occasionnel,7,7,0-4 km
8.941545475242885,Commercial,Cadre Commercial,1,10,10,0,35-44,1,3,3,2,4,3,3,Oui,13 %,0,0,2,2,Transformation Digitale,Aucun,0,9,15-19 km
9.793951665467821,Consulting,Senior Manager,1,31,31,6,45-59,1,3,4,1,4,3,3,Non,11 %,0,1,3,4,Infra & Cloud,Aucun,14,7,0-4 km
8.557374981049069,Ressources Humaines,Ressources Humaines,8,13,5,4,35-44,4,2,2,4,3,3,3,Non,11 %,0,2,2,3,Infra & Cloud,Occasionnel,0,4,0-4 km
7.731053144007127,Ressources Humaines,Ressources Humaines,3,7,4,3,25-34,4,3,1,2,3,4,3,Oui,11 %,0,1,4,2,Ressources Humaines,Occasionnel,0,3,0-4 km
7.935945103353701,Consulting,Consultant,1,1,1,0,25-34,1,3,1,4,3,1,4,Oui,24 %,1,0,2,4,Infra & Cloud,Occasionnel,0,1,20-29 km
7.837159650001675,Consulting,Consultant,6,8,4,3,25-34,1,2,1,4,3,3,3,Non,14 %,0,3,5,1,Transformation Digitale,Occasionnel,0,3,5-9 km
7.847762537473608,Consulting,Assistant de Direction,1,8,8,7,35-44,2,3,1,1,4,3,3,Oui,13 %,0,0,0,2,Infra & Cloud,Occasionnel,7,1,5-9 km
8.498825534058053,Commercial,Cadre Commercial,1,4,4,2,25-34,1,3,2,4,2,3,3,Non,14 %,0,0,3,4,Transformation Digitale,Occasionnel,0,2,5-9 km
7.7752758464868625,Consulting,Consultant,9,3,1,0,45-59,4,2,1,4,4,2,3,Oui,14 %,1,1,3,1,Infra & Cloud,Frequent,0,0,0-4 km
8.469262657658687,Consulting,Tech Lead,4,4,1,0,35-44,1,3,2,2,3,4,4,Non,21 %,0,1,2,3,Infra & Cloud,Occasionnel,0,0,5-9 km
7.623153068476902,Commercial,Représentant Commercial,1,2,2,2,18-24,3,2,1,3,4,2,3,Non,13 %,1,0,3,3,Transformation Digitale,Occasionnel,0,2,0-4 km
7.898782356970309,Consulting,Assistant de Direction,1,1,1,0,18-24,4,3,1,4,1,2,3,Non,19 %,1,0,3,1,Autre,Occasionnel,0,0,15-19 km
8.792853288640693,Consulting,Manager,0,17,16,8,35-44,3,3,2,4,1,2,3,Oui,17 %,0,1,2,1,Infra & Cloud,Occasionnel,4,11,10-14 km
8.100161446936607,Commercial,Représentant Commercial,1,3,3,2,45-59,4,2,1,4,1,2,3,Oui,18 %,0,0,3,4,Infra & Cloud,Occasionnel,1,2,0-4 km
8.336150816120663,Consulting,Tech Lead,0,4,3,2,18-24,2,3,2,3,1,4,3,Oui,19 %,1,1,3,1,Infra & Cloud,Occasionnel,0,2,0-4 km
7.929846429742503,Consulting,Consultant,4,10,7,7,35-44,2,1,1,4,3,2,3,Oui,13 %,1,1,1,4,Infra & Cloud,Occasionnel,1,0,0-4 km
7.774015077250727,Consulting,Assistant de Direction,5,6,2,2,25-34,3,3,1,3,2,3,3,Non,18 %,0,1,2,3,Transformation Digitale,Occasionnel,2,2,5-9 km
7.785305182539862,Consulting,Consultant,7,8,2,2,35-44,4,3,1,1,4,1,4,Oui,21 %,1,0,2,3,Transformation Digitale,Occasionnel,2,2,5-9 km
7.7488913372555315,Consulting,Assistant de Direction,1,1,1,1,25-34,2,3,1,3,3,3,3,Non,19 %,0,0,2,3,Infra & Cloud,Occasionnel,0,0,0-4 km
7.605392364814935,Consulting,Consultant,1,1,1,0,25-34,2,3,1,2,2,3,3,Non,14 %,0,2,3,3,Infra & Cloud,Occasionnel,1,0,10-14 km
8.739536422559677,Commercial,Cadre Commercial,7,10,5,4,35-44,3,2,2,3,1,3,3,Non,17 %,0,0,6,2,Transformation Digitale,Occasionnel,0,3,10-14 km
7.937374696163295,Consulting,Assistant de Direction,3,6,3,2,25-34,3,2,1,1,2,3,3,Oui,11 %,0,0,1,4,Autre,Occasionnel,0,2,0-4 km
9.26416545867109,Consulting,Manager,2,24,6,0,45-59,3,2,3,2,4,3,3,Oui,13 %,0,1,3,3,Entrepreunariat,Occasionnel,0,4,5-9 km
7.753623546559746,Commercial,Représentant Commercial,3,13,7,7,25-34,2,2,1,3,2,4,3,Non,15 %,0,0,2,4,Infra & Cloud,Occasionnel,5,2,5-9 km
8.297792626380861,Consulting,Manager,1,10,10,6,35-44,4,3,2,4,4,1,4,Oui,25 %,0,1,2,1,Infra & Cloud,Occasionnel,0,7,20-29 km
8.909775673693389,Consulting,Consultant,4,29,26,9,45-59,1,3,3,2,3,2,3,Non,11 %,0,1,3,2,Autre,Occasionnel,1,7,5-9 km
